GPGGA,000441.095,,,,,0,0,,,M,,M,,,MAXIQ,21.48,1003.96,77.60,PQVEL,0.000000,0.000000,-0.000000
GPGGA,000452.095,,,,,0,0,,,M,,M,,,MAXIQ,21.49,1003.95,77.70,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000453.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.95,77.71,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000454.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.95,77.71,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000455.095,,,,,0,0,,,M,,M,,,MAXIQ,21.49,1003.94,77.78,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000456.095,,,,,0,0,,,M,,M,,,MAXIQ,21.49,1003.93,77.89,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000457.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.93,77.85,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000458.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.93,77.86,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000459.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.94,77.81,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000500.095,,,,,0,0,,,M,,M,,,MAXIQ,21.51,1003.96,77.62,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000501.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.96,77.68,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000502.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.97,77.55,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000503.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.97,77.53,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000504.095,,,,,0,0,,,M,,M,,,MAXIQ,21.51,1003.96,77.63,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000505.095,,,,,0,0,,,M,,M,,,MAXIQ,21.51,1003.96,77.64,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000506.095,,,,,0,0,,,M,,M,,,MAXIQ,21.52,1003.95,77.69,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000507.095,,,,,0,0,,,M,,M,,,MAXIQ,21.50,1003.94,77.77,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000508.095,,,,,0,0,,,M,,M,,,MAXIQ,21.52,1003.94,77.84,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000509.095,,,,,0,0,,,M,,M,,,MAXIQ,21.53,1003.93,77.91,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000510.095,,,,,0,0,,,M,,M,,,MAXIQ,21.54,1003.94,77.82,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000511.095,,,,,0,0,,,M,,M,,,MAXIQ,21.54,1003.93,77.89,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000512.095,,,,,0,0,,,M,,M,,,MAXIQ,21.58,1003.89,78.21,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000513.095,,,,,0,0,,,M,,M,,,MAXIQ,21.63,1003.88,78.32,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000514.095,,,,,0,0,,,M,,M,,,MAXIQ,21.66,1003.89,78.18,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000515.095,,,,,0,0,,,M,,M,,,MAXIQ,21.69,1003.89,78.14,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000516.095,,,,,0,0,,,M,,M,,,MAXIQ,21.57,1003.86,78.44,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000517.095,,,,,0,0,,,M,,M,,,MAXIQ,21.58,1003.87,78.40
GPGGA,000647.095,,,,,0,0,,,M,,M,,,MAXIQ,21.55,1003.91,78.03,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000648.095,,,,,0,0,,,M,,M,,,MAXIQ,21.49,1003.91,78.09,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000649.095,,,,,0,0,,,M,,M,,,MAXIQ,21.47,1003.92,77.95,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000650.095,,,,,0,0,,,M,,M,,,MAXIQ,21.44,1003.91,78.06,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000651.095,,,,,0,0,,,M,,M,,,MAXIQ,21.46,1003.91,78.07,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000652.095,,,,,0,0,,,M,,M,,,MAXIQ,21.28,1003.95,77.74,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000653.095,,,,,0,0,,,M,,M,,,MAXIQ,21.18,1003.94,77.78,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000654.095,,,,,0,0,,,M,,M,,,MAXIQ,21.10,1004.03,77.04,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000655.095,,,,,0,0,,,M,,M,,,MAXIQ,21.02,1003.98,77.47,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000656.095,,,,,0,0,,,M,,M,,,MAXIQ,20.87,1003.95,77.73,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000657.095,,,,,0,0,,,M,,M,,,MAXIQ,20.86,1003.98,77.43,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000658.095,,,,,0,0,,,M,,M,,,MAXIQ,20.78,1003.99,77.38,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000659.095,,,,,0,0,,,M,,M,,,MAXIQ,20.73,1004.01,77.20,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000700.095,,,,,0,0,,,M,,M,,,MAXIQ,20.55,1003.99,77.42,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000701.095,,,,,0,0,,,M,,M,,,MAXIQ,20.52,1004.02,77.11,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000702.095,,,,,0,0,,,M,,M,,,MAXIQ,20.50,1004.01,77.18,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000703.095,,,,,0,0,,,M,,M,,,MAXIQ,20.45,1003.96,77.67,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000704.095,,,,,0,0,,,M,,M,,,MAXIQ,20.34,1004.02,77.16,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000705.095,,,,,0,0,,,M,,M,,,MAXIQ,20.27,1004.03,77.08,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000706.095,,,,,0,0,,,M,,M,,,MAXIQ,20.21,1004.01,77.23,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000707.095,,,,,0,0,,,M,,M,,,MAXIQ,20.18,1004.00,77.31,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000708.095,,,,,0,0,,,M,,M,,,MAXIQ,20.12,1003.99,77.40,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000709.095,,,,,0,0,,,M,,M,,,MAXIQ,20.08,1004.00,77.30,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000709.697,,,,,0,0,,,M,,M,,,MAXIQ,20.06,1003.97,77.53,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,000710.697,,,,,0,0,,,M,,M,,,MAXIQ,19.99,1003.97,77.53,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091602.103,,,,,0,0,,,M,,M,,,MAXIQ,19.91,1003.96,77.67,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091603.103,,,,,0,0,,,M,,M,,,MAXIQ,19.87,1003.92,77.93,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091604.103,,,,,0,0,,,M,,M,,,MAXIQ,19.84,1004.02,77.11,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091605.103,,,,,0,0,,,M,,M,,,MAXIQ,19.83,1004.02,77.17,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091606.097,,,,,0,0,,,M,,M,,,MAXIQ,19.76,1004.01,77.22,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091607.097,,,,,0,0,,,M,,M,,,MAXIQ,19.74,1003.99,77.42,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091608.097,,,,,0,0,,,M,,M,,,MAXIQ,19.71,1003.96,77.61,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091609.097,,,,,0,0,,,M,,M,,,MAXIQ,19.68,1003.99,77.36,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091610.097,,,,,0,0,,,M,,M,,,MAXIQ,19.57,1004.00,77.31,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091611.097,,,,,0,0,,,M,,M,,,MAXIQ,19.53,1003.98,77.44,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091612.097,,,,,0,0,,,M,,M,,,MAXIQ,19.51,1003.98,77.43,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091612.304,,,,,0,0,,,M,,M,,,MAXIQ,19.46,1004.04,76.95,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091613.304,,,,,0,0,,,M,,M,,,MAXIQ,19.43,1004.00,77.27,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091614.304,,,,,0,0,,,M,,M,,,MAXIQ,19.43,1003.99,77.35,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091615.304,,,,,0,0,,,M,,M,,,MAXIQ,19.37,1004.03,77.08,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091616.304,,,,,0,0,,,M,,M,,,MAXIQ,19.35,1003.95,77.70,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091617.304,,,,,0,0,,,M,,M,,,MAXIQ,19.31,1003.98,77.48,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091618.101,,,,,0,0,,,M,,M,,,MAXIQ,19.28,1003.94,77.77,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091619.101,,,,,0,0,,,M,,M,,,MAXIQ,19.24,1004.01,77.25,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091620.101,,,,,0,0,,,M,,M,,,MAXIQ,19.19,1003.97,77.52,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091621.101,,,,,0,0,,,M,,M,,,MAXIQ,19.16,1004.00,77.33,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091622.101,,,,,0,0,,,M,,M,,,MAXIQ,19.16,1003.99,77.35,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091623.101,,,,,0,0,,,M,,M,,,MAXIQ,19.13,1004.01,77.24,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091624.088,,,,,0,0,,,M,,M,,,MAXIQ,19.07,1004.00,77.33,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091624.308,,,,,0,0,,,M,,M,,,MAXIQ,19.06,1003.99,77.40,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091625.308,,,,,0,0,,,M,,M,,,MAXIQ,19.04,1004.01,77.24,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091626.308,,,,,0,0,,,M,,M,,,MAXIQ,19.02,1003.99,77.41,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091627.308,,,,,0,0,,,M,,M,,,MAXIQ,18.97,1003.99,77.42,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091628.308,,,,,0,0,,,M,,M,,,MAXIQ,18.97,1004.01,77.23,PQVEL,0.000000,0.000000,-0.000000,GPVTG,0.00,T,,M,0.00,N,0.00,K,N
GPGGA,091629.308,,,,,0,0,,,M,,M,,,MAXIQ,18.94,1004.01,77.20,PQVEL,0.038863,0.154251,0.079741,GPVTG,0.00,T,,M,0.31,N,0.57,K,N
GPGGA,091630.082,,,,,0,0,,,M,,M,,,MAXIQ,18.94,1003.98,77.45,PQVEL,0.205563,0.130800,0.104469,GPVTG,0.00,T,,M,0.47,N,0.88,K,N
GPGGA,091630.302,,,,,0,0,,,M,,M,,,MAXIQ,18.92,1004.01,77.22,PQVEL,0.195551,0.130371,0.107327,GPVTG,0.00,T,,M,0.46,N,0.85,K,N
GPGGA,091632.000,,,,,0,0,,,M,,M,,,MAXIQ,18.88,1003.97,77.53,PQVEL,0.237390,-0.116332,0.029774,GPVTG,0.00,T,,M,0.51,N,0.95,K,N
GPGGA,091633.000,,,,,0,0,,,M,,M,,,MAXIQ,18.90,1004.01,77.19,PQVEL,0.177627,-0.085565,0.030452,GPVTG,0.00,T,,M,0.38,N,0.71,K,N
GPGGA,091634.000,,,,,0,0,,,M,,M,,,MAXIQ,18.88,1003.99,77.35,PQVEL,0.118070,-0.018788,0.043259,GPVTG,0.00,T,,M,0.23,N,0.43,K,N
GPGGA,091635.000,,,,,0,0,,,M,,M,,,MAXIQ,18.83,1004.00,77.26,PQVEL,0.070157,0.041875,0.059809,GPVTG,0.00,T,,M,0.16,N,0.29,K,N
GPGGA,091636.000,,,,,0,0,,,M,,M,,,MAXIQ,18.82,1003.99,77.42,PQVEL,0.025545,0.004800,0.040847,GPVTG,0.00,T,,M,0.05,N,0.09,K,N
GPGGA,091636.218,,,,,0,0,,,M,,M,,,MAXIQ,18.80,1003.92,77.96,PQVEL,0.016923,-0.014617,0.041135,GPVTG,0.00,T,,M,0.04,N,0.08,K,N
GPGGA,091638.000,,,,,0,0,,,M,,M,,,MAXIQ,18.79,1004.00,77.31,PQVEL,-0.024364,-0.040110,0.028847,GPVTG,0.00,T,,M,0.09,N,0.17,K,N
GPGGA,091639.000,,,,,0,0,,,M,,M,,,MAXIQ,18.74,1004.01,77.25,PQVEL,-0.195608,-0.190729,-0.020476,GPVTG,0.00,T,,M,0.53,N,0.98,K,N
GPGGA,091640.000,,,,,0,0,,,M,,M,,,MAXIQ,18.73,1004.02,77.10,PQVEL,-0.223239,-0.123123,-0.015068,GPVTG,0.00,T,,M,0.50,N,0.92,K,N
GPGGA,091641.000,,,,,0,0,,,M,,M,,,MAXIQ,18.72,1004.01,77.20,PQVEL,-0.241620,-0.078449,-0.012708,GPVTG,0.00,T,,M,0.49,N,0.91,K,N
GPGGA,091642.000,,,,,0,0,,,M,,M,,,MAXIQ,18.70,1004.01,77.18,PQVEL,-0.227017,-0.071671,-0.010347,GPVTG,0.00,T,,M,0.46,N,0.86,K,N
GPGGA,091642.210,,,,,0,0,,,M,,M,,,MAXIQ,18.68,1003.98,77.46,PQVEL,-0.163611,-0.053860,-0.001011,GPVTG,0.00,T,,M,0.33,N,0.62,K,N
GPGGA,091644.000,,,,,0,0,,,M,,M,,,MAXIQ,18.64,1003.99,77.38,PQVEL,-0.139135,-0.029086,0.005558,GPVTG,0.00,T,,M,0.28,N,0.51,K,N
GPGGA,091645.000,,,,,0,0,,,M,,M,,,MAXIQ,18.64,1003.99,77.42,PQVEL,-0.136536,-0.013882,0.008947,GPVTG,0.00,T,,M,0.27,N,0.49,K,N
GPGGA,091646.000,,,,,0,0,,,M,,M,,,MAXIQ,18.64,1003.98,77.45,PQVEL,-0.077180,0.018200,0.012782,GPVTG,0.00,T,,M,0.15,N,0.29,K,N
GPGGA,091647.000,,,,,0,0,,,M,,M,,,MAXIQ,18.63,1003.99,77.36,PQVEL,-0.069780,0.106138,0.018467,GPVTG,0.00,T,,M,0.25,N,0.46,K,N
GPGGA,091648.000,,,,,0,0,,,M,,M,,,MAXIQ,18.61,1003.98,77.46,PQVEL,-0.095342,0.091435,0.015915,GPVTG,0.00,T,,M,0.26,N,0.48,K,N
GPGGA,091648.214,,,,,0,0,,,M,,M,,,MAXIQ,18.58,1004.04,76.94,PQVEL,-0.082057,0.085357,0.020235,GPVTG,0.00,T,,M,0.23,N,0.43,K,N
GPGGA,091650.000,,,,,0,0,,,M,,M,,,MAXIQ,18.58,1004.01,77.23,PQVEL,-0.060107,0.023474,0.018918,GPVTG,0.00,T,,M,0.13,N,0.23,K,N
GPGGA,091651.000,,,,,0,0,,,M,,M,,,MAXIQ,18.57,1004.03,77.02,PQVEL,-0.041418,0.073079,0.025129,GPVTG,0.00,T,,M,0.16,N,0.30,K,N
GPGGA,091652.000,,,,,0,0,,,M,,M,,,MAXIQ,18.57,1003.98,77.49,PQVEL,-0.051616,0.111766,0.028163,GPVTG,0.00,T,,M,0.24,N,0.44,K,N
GPGGA,091653.000,,,,,0,0,,,M,,M,,,MAXIQ,18.56,1003.93,77.86,PQVEL,-0.075005,0.070700,0.028416,GPVTG,0.00,T,,M,0.20,N,0.37,K,N
GPGGA,091654.000,,,,,0,0,,,M,,M,,,MAXIQ,18.56,1003.94,77.78,PQVEL,-0.069704,0.015761,0.028794,GPVTG,0.00,T,,M,0.14,N,0.26,K,N
GPGGA,091654.206,,,,,0,0,,,M,,M,,,MAXIQ,18.53,1003.98,77.48,PQVEL,-0.070458,0.023859,0.031105,GPVTG,0.00,T,,M,0.14,N,0.27,K,N
GPGGA,091656.000,,,,,0,0,,,M,,M,,,MAXIQ,18.53,1003.97,77.55,PQVEL,-0.053982,0.044399,0.030516,GPVTG,0.00,T,,M,0.14,N,0.25,K,N
GPGGA,091657.000,,,,,0,0,,,M,,M,,,MAXIQ,18.53,1003.96,77.64,PQVEL,-0.036514,0.040506,0.031842,GPVTG,0.00,T,,M,0.11,N,0.20,K,N
GPGGA,091658.000,,,,,0,0,,,M,,M,,,MAXIQ,18.50,1004.00,77.33,PQVEL,-0.059266,0.044665,0.033492,GPVTG,0.00,T,,M,0.14,N,0.27,K,N
GPGGA,091659.000,,,,,0,0,,,M,,M,,,MAXIQ,18.48,1004.00,77.30,PQVEL,-0.022963,0.075106,0.037811,GPVTG,0.00,T,,M,0.15,N,0.28,K,N
GPGGA,091700.000,,,,,0,0,,,M,,M,,,MAXIQ,18.49,1004.00,77.30,PQVEL,-0.035411,0.071485,0.039407,GPVTG,0.00,T,,M,0.15,N,0.29,K,N
GPGGA,091700.210,,,,,0,0,,,M,,M,,,MAXIQ,18.49,1003.96,77.66,PQVEL,-0.053231,0.041192,0.040608,GPVTG,0.00,T,,M,0.14,N,0.26,K,N
GPGGA,091702.000,,,,,0,0,,,M,,M,,,MAXIQ,18.48,1003.95,77.70,PQVEL,-0.044502,0.026477,0.044145,GPVTG,0.00,T,,M,0.12,N,0.23,K,N
GPGGA,091703.000,,,,,0,0,,,M,,M,,,MAXIQ,18.47,1004.00,77.28,PQVEL,-0.029256,0.004661,0.046981,GPVTG,0.00,T,,M,0.09,N,0.17,K,N
GPGGA,091704.000,,,,,0,0,,,M,,M,,,MAXIQ,18.45,1004.01,77.22,PQVEL,-0.044115,-0.014533,0.064688,GPVTG,0.00,T,,M,0.09,N,0.17,K,N
GPGGA,091705.000,,,,,0,0,,,M,,M,,,MAXIQ,18.44,1003.99,77.36,PQVEL,-0.046400,0.036051,0.071922,GPVTG,0.00,T,,M,0.10,N,0.19,K,N
GPGGA,091706.000,,,,,0,0,,,M,,M,,,MAXIQ,18.43,1004.00,77.34,PQVEL,-0.338339,-0.132504,0.070738,GPVTG,201.38,T,,M,0.71,N,1.31,K,N
GPGGA,091706.203,,,,,0,0,,,M,,M,,,MAXIQ,18.43,1004.01,77.23,PQVEL,-0.211461,0.278634,0.157392,GPVTG,127.20,T,,M,0.69,N,1.28,K,N
GPGGA,091708.000,,,,,0,0,,,M,,M,,,MAXIQ,18.40,1003.98,77.48,PQVEL,0.433737,0.375298,0.190542,GPVTG,40.87,T,,M,1.11,N,2.06,K,N
GPGGA,091709.000,,,,,0,0,,,M,,M,,,MAXIQ,18.39,1003.98,77.46,PQVEL,0.313965,0.329197,0.198925,GPVTG,46.36,T,,M,0.88,N,1.64,K,N
GPGGA,091710.000,,,,,0,0,,,M,,M,,,MAXIQ,18.38,1004.00,77.28,PQVEL,0.102187,0.084665,-0.009498,GPVTG,46.36,T,,M,0.26,N,0.48,K,N
GPGGA,091711.000,,,,,0,0,,,M,,M,,,MAXIQ,18.39,1003.99,77.41,PQVEL,0.086508,0.069738,0.007582,GPVTG,46.36,T,,M,0.24,N,0.44,K,N
GPGGA,091712.000,,,,,0,0,,,M,,M,,,MAXIQ,18.38,1004.01,77.22,PQVEL,0.100116,0.023904,0.006478,GPVTG,46.36,T,,M,0.22,N,0.40,K,N
GPGGA,091713.000,,,,,0,0,,,M,,M,,,MAXIQ,18.38,1004.00,77.31,PQVEL,0.119762,0.123984,0.003610,GPVTG,46.36,T,,M,0.28,N,0.51,K,N
GPGGA,091714.000,,,,,0,0,,,M,,M,,,MAXIQ,18.37,1003.99,77.40,PQVEL,0.105154,0.062108,0.004000,GPVTG,46.36,T,,M,0.00,N,0.00,K,N
GPGGA,091715.000,,,,,0,0,,,M,,M,,,MAXIQ,18.37,1003.98,77.45,PQVEL,0.110889,0.064677,0.004114,GPVTG,46.36,T,,M,0.00,N,0.00,K,N
GPGGA,091716.000,,,,,0,0,,,M,,M,,,MAXIQ,18.36,1004.01,77.20,PQVEL,-0.009437,-0.028784,-0.070797,GPVTG,46.36,T,,M,0.00,N,0.00,K,N
GPGGA,091717.000,,,,,0,0,,,M,,M,,,MAXIQ,18.36,1003.97,77.54,PQVEL,-0.046107,-0.092455,-0.120791,GPVTG,46.36,T,,M,0.00,N,0.00,K,N
GPGGA,091718.000,,,,,0,0,,,M,,M,,,MAXIQ,18.35,1003.99,77.37,PQVEL,0.044465,0.010727,-0.112205,GPVTG,46.36,T,,M,0.00,N,0.00,K,N
